customer_id,age,gender,region,segment,acquisition_channel,join_year,loyalty_points,email_opt_in
C05900,33,Male,West,Occasional,Direct,2022,11,False
C05901,25,Female,Northeast,New,Email,2021,147,True
C05902,27,Female,Southwest,New,Organic Search,2021,184,True
C05903,33,Female,South,Occasional,Social Media,2022,27,True
C05904,25,Female,Southwest,New,Display Ad,2024,18,True
C05905,39,Male,West,Regular,Organic Search,2021,191,False
C05906,36,Male,West,Loyal,Social Media,2021,699,True
C05907,36,Female,Northeast,Regular,Display Ad,2024,43,False
C05908,44,Female,West,Regular,Social Media,2024,32,True
C05909,31,Male,Midwest,New,Referral,2023,57,True
C05910,38,Non-binary/Other,South,Occasional,Display Ad,2023,2,True
C05911,51,Female,Southwest,Occasional,Paid Search,2022,152,True
C05912,39,Male,Northeast,Loyal,Email,2024,268,True
C05913,21,Female,West,Loyal,Organic Search,2023,242,False
C05914,36,Non-binary/Other,Southwest,Occasional,Display Ad,2021,84,True
C05915,37,Female,South,New,Direct,2021,157,True
C05916,37,Female,Midwest,Loyal,Display Ad,2022,12,True
C05917,30,Female,Southwest,Occasional,Display Ad,2023,13,True
C05918,33,Male,South,New,Direct,2022,137,True
C05919,25,Male,West,Regular,Display Ad,2022,447,True
C05920,42,Male,West,Champion,Organic Search,2023,117,True
C05921,38,Male,West,Champion,Display Ad,2022,342,True
C05922,18,Female,Midwest,New,Referral,2024,122,True
C05923,39,Female,West,Regular,Social Media,2021,140,False
C05924,26,Female,West,Occasional,Display Ad,2022,79,True
C05925,30,Male,Southwest,Regular,Paid Search,2024,64,False
C05926,20,Male,Northeast,Loyal,Social Media,2023,435,True
C05927,24,Male,Northeast,Regular,Paid Search,2023,215,True
C05928,32,Female,West,Occasional,Referral,2021,132,True
C05929,35,Female,West,Regular,Paid Search,2022,59,True
C05930,47,Male,Northeast,Champion,Paid Search,2023,321,True
C05931,46,Female,Midwest,New,Display Ad,2023,5,True
C05932,18,Non-binary/Other,Northeast,Occasional,Social Media,2024,34,True
C05933,36,Male,West,Loyal,Social Media,2021,348,True
C05934,36,Male,Northeast,New,Display Ad,2022,99,True
C05935,29,Male,South,New,Email,2023,142,False
C05936,42,Male,Midwest,Occasional,Organic Search,2022,328,True
C05937,47,Male,Northeast,Loyal,Paid Search,2022,114,True
C05938,22,Male,Midwest,Regular,Direct,2022,96,True
C05939,40,Female,Northeast,Regular,Direct,2022,106,False
C05940,44,Female,Northeast,Occasional,Social Media,2022,104,True
C05941,32,Female,South,Regular,Display Ad,2023,46,True
C05942,34,Female,West,Regular,Organic Search,2023,185,False
C05943,39,Female,West,Loyal,Direct,2022,707,True
C05944,51,Male,West,Champion,Paid Search,2023,61,True
C05945,21,Male,Midwest,Occasional,Referral,2022,44,False
C05946,37,Male,Southwest,Loyal,Email,2024,270,True
C05947,32,Male,West,New,Display Ad,2022,23,True
C05948,24,Female,West,Occasional,Direct,2022,21,True
C05949,33,Female,Northeast,Loyal,Email,2024,1739,True
C05950,42,Male,Midwest,Champion,Email,2021,439,True
C05951,30,Male,Midwest,Occasional,Social Media,2022,70,True
C05952,38,Female,Southwest,Regular,Referral,2023,29,False
C05953,32,Female,Northeast,New,Organic Search,2023,105,False
C05954,29,Female,South,Occasional,Social Media,2021,237,True
C05955,32,Male,South,Regular,Social Media,2024,18,True
C05956,36,Male,Southwest,New,Organic Search,2022,134,False
C05957,35,Female,Southwest,Regular,Referral,2023,75,False
C05958,30,Male,South,Regular,Email,2023,59,True
C05959,19,Male,South,Occasional,Display Ad,2022,42,True
C05960,25,Female,South,New,Paid Search,2023,58,True
C05961,24,Female,Southwest,Occasional,Direct,2021,93,False
C05962,25,Female,South,New,Direct,2022,16,True
C05963,26,Female,South,Regular,Social Media,2023,4,True
C05964,38,Male,Northeast,Regular,Paid Search,2021,35,True
C05965,41,Female,West,Regular,Referral,2024,57,False
C05966,19,Female,South,New,Email,2022,30,False
C05967,31,Female,South,New,Organic Search,2023,160,False
C05968,29,Female,Southwest,New,Paid Search,2021,53,False
C05969,65,Male,Southwest,Regular,Email,2022,18,False
C05970,27,Male,Northeast,Occasional,Email,2021,78,True
C05971,40,Male,West,Regular,Email,2021,11,True
C05972,34,Female,Southwest,New,Referral,2022,76,True
C05973,41,Male,West,Loyal,Direct,2022,791,False
C05974,20,Female,Southwest,Occasional,Paid Search,2022,23,True
C05975,46,Male,Southwest,Occasional,Direct,2023,185,True
C05976,24,Female,Southwest,New,Display Ad,2023,55,False
C05977,50,Male,Northeast,New,Email,2021,71,False
C05978,38,Non-binary/Other,Northeast,Regular,Organic Search,2021,72,False
C05979,27,Male,South,Regular,Email,2024,95,False
C05980,37,Female,West,Loyal,Display Ad,2023,114,True
C05981,31,Female,Midwest,Occasional,Display Ad,2023,23,True
C05982,37,Male,West,Occasional,Organic Search,2023,44,True
C05983,45,Male,Southwest,Champion,Referral,2021,1588,False
C05984,35,Male,Midwest,Champion,Organic Search,2023,33,False
C05985,42,Male,Southwest,Regular,Direct,2024,55,True
C05986,49,Female,Southwest,Champion,Email,2021,404,True
C05987,26,Male,South,Regular,Direct,2023,9,True
C05988,39,Male,South,Regular,Email,2021,78,True
C05989,31,Female,South,New,Display Ad,2024,33,True
C05990,23,Male,Midwest,Regular,Referral,2023,55,True
C05991,43,Male,West,Champion,Paid Search,2024,232,True
C05992,42,Female,West,Champion,Email,2023,419,True
C05993,28,Male,Midwest,New,Organic Search,2024,47,True
C05994,33,Female,West,Regular,Display Ad,2023,77,True
C05995,21,Female,Midwest,Occasional,Display Ad,2022,14,True
C05996,23,Female,Southwest,Champion,Direct,2022,762,False
C05997,43,Male,West,Regular,Display Ad,2023,48,True
C05998,52,Female,Southwest,Loyal,Paid Search,2021,1114,False
C05999,35,Male,South,Occasional,Email,2023,1,False
C06000,28,Female,Southwest,Regular,Paid Search,2022,85,True
C06001,36,Female,Southwest,Occasional,Paid Search,2022,10,True
C06002,36,Female,Midwest,New,Referral,2022,115,True
C06003,40,Male,West,Occasional,Referral,2024,40,False
C06004,35,Female,Midwest,Occasional,Display Ad,2022,31,True
C06005,44,Female,Northeast,Champion,Social Media,2023,545,True
C06006,35,Female,Southwest,New,Direct,2022,93,True
C06007,38,Male,Midwest,Occasional,Paid Search,2023,1,True
C06008,50,Male,West,Loyal,Referral,2022,927,True
C06009,21,Male,Northeast,New,Organic Search,2024,211,True
C06010,18,Female,Midwest,New,Organic Search,2024,116,False
C06011,24,Male,West,Occasional,Social Media,2023,88,False
C06012,19,Female,Midwest,Occasional,Email,2021,1,False
C06013,48,Male,South,Occasional,Social Media,2022,17,False
C06014,37,Male,West,Regular,Direct,2023,26,True
C06015,34,Female,South,Occasional,Direct,2022,250,False
C06016,31,Female,West,Occasional,Display Ad,2022,142,False
C06017,38,Female,South,Occasional,Organic Search,2021,90,True
C06018,35,Male,West,Regular,Direct,2022,207,False
C06019,18,Male,South,New,Display Ad,2024,14,True
C06020,33,Female,Northeast,New,Referral,2022,327,True
C06021,37,Female,South,Occasional,Organic Search,2024,7,True
C06022,51,Female,Southwest,New,Paid Search,2021,41,True
C06023,26,Male,South,New,Display Ad,2024,39,True
C06024,29,Female,Midwest,Loyal,Referral,2023,260,True
C06025,40,Female,Southwest,Occasional,Display Ad,2022,80,True
C06026,29,Female,Midwest,Regular,Organic Search,2023,188,True
C06027,30,Male,Northeast,New,Referral,2024,13,True
C06028,30,Female,Northeast,Regular,Social Media,2022,212,True
C06029,39,Male,Midwest,Loyal,Organic Search,2021,114,True
C06030,32,Female,Southwest,New,Organic Search,2022,0,True
C06031,32,Female,Northeast,New,Referral,2022,35,True
C06032,22,Female,West,New,Display Ad,2023,79,True
C06033,32,Female,Northeast,Occasional,Referral,2023,5,True
C06034,24,Male,Southwest,Regular,Direct,2023,149,True
C06035,46,Male,West,Occasional,Referral,2023,9,True
C06036,44,Male,Midwest,New,Display Ad,2023,54,True
C06037,39,Male,Southwest,Loyal,Direct,2022,717,True
C06038,36,Non-binary/Other,Northeast,New,Organic Search,2023,6,True
C06039,25,Male,Midwest,New,Display Ad,2023,18,True
C06040,37,Male,Southwest,Occasional,Organic Search,2023,8,True
C06041,39,Male,Northeast,Loyal,Direct,2024,746,True
C06042,49,Male,Northeast,Champion,Display Ad,2022,430,True
C06043,23,Male,Northeast,New,Display Ad,2023,127,False
C06044,38,Female,South,Occasional,Display Ad,2023,132,True
C06045,38,Non-binary/Other,Northeast,Occasional,Email,2024,88,True
C06046,28,Female,South,Regular,Direct,2022,99,False
C06047,51,Male,Midwest,Occasional,Referral,2023,223,True
C06048,29,Female,Midwest,New,Social Media,2024,326,True
C06049,18,Male,West,New,Social Media,2022,130,True
C06050,29,Male,Southwest,New,Paid Search,2022,50,True
C06051,23,Male,Midwest,New,Paid Search,2022,67,False
C06052,50,Female,West,Loyal,Organic Search,2022,400,True
C06053,25,Female,Southwest,New,Display Ad,2023,1,True
C06054,24,Non-binary/Other,South,Occasional,Paid Search,2022,13,True
C06055,24,Female,Northeast,New,Social Media,2024,109,True
C06056,21,Female,Southwest,Occasional,Display Ad,2023,19,True
C06057,30,Female,Southwest,Champion,Direct,2022,947,True
C06058,40,Female,South,Regular,Display Ad,2021,80,True
C06059,33,Male,West,Occasional,Display Ad,2022,12,True
C06060,33,Female,Midwest,Occasional,Referral,2023,25,True
C06061,34,Female,Midwest,Occasional,Email,2021,248,True
C06062,18,Female,Southwest,New,Email,2022,25,True
C06063,36,Male,Midwest,Occasional,Email,2022,10,False
C06064,30,Female,Midwest,Champion,Social Media,2023,326,True
C06065,37,Female,West,Loyal,Social Media,2024,95,True
C06066,37,Male,Southwest,Occasional,Organic Search,2022,38,True
C06067,40,Male,Southwest,New,Social Media,2022,32,True
C06068,31,Male,Northeast,Occasional,Social Media,2023,1,True
C06069,48,Female,South,Loyal,Referral,2023,414,True
C06070,34,Male,Southwest,Loyal,Direct,2023,290,True
C06071,18,Female,West,New,Paid Search,2024,6,True
C06072,24,Male,South,Occasional,Paid Search,2022,55,True
C06073,19,Male,West,New,Direct,2023,12,True
C06074,33,Female,Midwest,Regular,Social Media,2022,29,True
C06075,29,Female,South,Occasional,Direct,2022,245,False
C06076,26,Male,South,Regular,Paid Search,2023,50,True
C06077,38,Female,Northeast,Occasional,Email,2023,19,True
C06078,30,Female,Midwest,New,Social Media,2023,46,True
C06079,41,Female,Southwest,Loyal,Referral,2022,22,False
C06080,43,Female,Southwest,Regular,Display Ad,2022,148,True
C06081,37,Male,Midwest,New,Referral,2022,1,False
C06082,28,Male,South,New,Email,2023,226,True
C06083,29,Male,South,Regular,Organic Search,2023,138,True
C06084,37,Male,Midwest,New,Organic Search,2022,214,True
C06085,29,Male,Southwest,New,Paid Search,2022,65,True
C06086,37,Female,South,Loyal,Paid Search,2023,401,True
C06087,22,Male,West,New,Direct,2023,2,True
C06088,49,Female,South,Loyal,Direct,2023,40,True
C06089,49,Non-binary/Other,South,Occasional,Direct,2024,20,False
C06090,21,Female,South,Occasional,Email,2023,91,True
C06091,32,Male,South,Loyal,Paid Search,2022,552,True
C06092,48,Male,Northeast,Champion,Email,2024,198,True
C06093,33,Female,Northeast,New,Display Ad,2024,155,True
C06094,27,Female,Midwest,New,Display Ad,2023,23,True
C06095,23,Female,West,New,Direct,2024,10,True
C06096,18,Male,Southwest,New,Email,2024,76,False
C06097,32,Male,West,New,Referral,2023,2,True
C06098,38,Female,Northeast,Regular,Direct,2023,274,True
C06099,39,Male,Southwest,Champion,Paid Search,2022,720,True
C06100,38,Female,South,Occasional,Referral,2023,90,True
C06101,46,Female,West,Loyal,Paid Search,2021,128,False
C06102,37,Male,South,New,Social Media,2021,42,True
C06103,45,Female,Northeast,Occasional,Organic Search,2023,186,True
C06104,29,Female,Northeast,New,Email,2023,48,True
C06105,38,Female,Northeast,Regular,Display Ad,2021,155,False
C06106,25,Female,Southwest,New,Direct,2021,213,True
C06107,48,Female,West,Occasional,Display Ad,2023,128,True
C06108,42,Female,Northeast,Loyal,Referral,2023,818,True
C06109,33,Male,Northeast,Occasional,Organic Search,2023,33,True
C06110,48,Female,Southwest,Regular,Direct,2023,32,True
C06111,35,Female,Southwest,Loyal,Referral,2023,672,True
C06112,29,Female,South,New,Direct,2021,42,False
C06113,29,Female,West,New,Social Media,2023,174,False
C06114,31,Male,Southwest,New,Display Ad,2022,3,True
C06115,27,Female,West,Occasional,Social Media,2023,174,False
C06116,33,Non-binary/Other,South,New,Email,2023,68,True
C06117,33,Female,Northeast,Occasional,Referral,2023,125,False
C06118,48,Female,Southwest,Champion,Paid Search,2023,131,True
C06119,27,Male,Southwest,New,Display Ad,2023,68,True
C06120,37,Male,Midwest,Loyal,Paid Search,2023,84,True
C06121,20,Female,West,Regular,Organic Search,2022,21,True
C06122,36,Non-binary/Other,Northeast,Occasional,Direct,2023,112,True
C06123,31,Female,Midwest,Occasional,Paid Search,2022,135,True
C06124,28,Male,West,New,Organic Search,2022,191,False
C06125,30,Male,South,Occasional,Paid Search,2023,123,True
C06126,30,Female,West,New,Display Ad,2022,4,True
C06127,54,Female,Northeast,Regular,Referral,2021,63,True
C06128,23,Female,Northeast,New,Email,2022,120,True
C06129,22,Female,Southwest,Occasional,Direct,2024,92,True
C06130,34,Female,West,Regular,Social Media,2022,62,True
C06131,35,Male,Midwest,New,Referral,2023,34,True
C06132,35,Female,West,Regular,Organic Search,2024,188,True
C06133,44,Female,West,Loyal,Email,2022,570,True
C06134,44,Female,South,Champion,Organic Search,2023,2697,False
C06135,46,Female,South,New,Email,2024,60,True
C06136,24,Male,Midwest,Champion,Display Ad,2021,189,True
C06137,32,Female,South,Occasional,Organic Search,2023,91,True
C06138,33,Male,Northeast,Occasional,Email,2024,87,True
C06139,22,Male,South,Loyal,Social Media,2021,1256,True
C06140,44,Male,Southwest,Loyal,Organic Search,2021,1091,True
C06141,30,Female,South,Regular,Paid Search,2024,30,True
C06142,20,Non-binary/Other,Northeast,Loyal,Email,2023,562,True
C06143,20,Male,Midwest,New,Organic Search,2022,150,True
C06144,35,Male,South,New,Display Ad,2023,127,True
C06145,19,Female,West,New,Referral,2022,93,True
C06146,23,Female,West,New,Social Media,2023,93,False
C06147,39,Male,Southwest,Loyal,Organic Search,2023,251,False
C06148,31,Non-binary/Other,Midwest,Loyal,Social Media,2023,716,True
C06149,35,Female,West,Regular,Social Media,2023,7,True
C06150,18,Non-binary/Other,West,Occasional,Social Media,2023,93,True
C06151,50,Male,South,Regular,Social Media,2021,184,False
C06152,33,Male,Northeast,Regular,Email,2024,107,True
C06153,51,Female,Midwest,Regular,Direct,2022,94,False
C06154,27,Male,Midwest,Regular,Organic Search,2022,67,False
C06155,50,Female,South,Loyal,Direct,2024,669,False
C06156,28,Male,West,Occasional,Email,2024,124,True
C06157,36,Male,Northeast,Regular,Organic Search,2021,72,False
C06158,39,Male,Southwest,Loyal,Paid Search,2023,1259,True
C06159,28,Female,Northeast,New,Email,2023,197,False
C06160,27,Male,West,Loyal,Direct,2023,212,True
C06161,50,Male,Southwest,Occasional,Direct,2022,95,True
C06162,27,Male,Midwest,Champion,Paid Search,2021,1450,True
C06163,32,Male,Midwest,Regular,Paid Search,2024,2,True
C06164,35,Male,Northeast,New,Referral,2021,134,True
C06165,32,Female,Midwest,Regular,Direct,2021,91,True
C06166,28,Female,Southwest,Occasional,Email,2024,15,False
C06167,18,Female,Midwest,New,Social Media,2021,129,False
C06168,33,Female,Midwest,Regular,Email,2022,32,False
C06169,25,Male,Northeast,Occasional,Paid Search,2023,36,True
C06170,39,Male,Southwest,Loyal,Display Ad,2021,245,True
C06171,23,Male,Southwest,New,Social Media,2023,79,True
C06172,33,Male,Southwest,Occasional,Direct,2023,107,True
C06173,23,Male,West,New,Social Media,2021,118,True
C06174,48,Female,West,Champion,Organic Search,2021,240,True
C06175,31,Female,Southwest,Regular,Referral,2023,28,True
C06176,34,Female,Southwest,Regular,Organic Search,2023,23,True
C06177,35,Female,South,Regular,Referral,2022,112,True
C06178,46,Male,Midwest,Loyal,Display Ad,2023,199,True
C06179,31,Male,West,New,Paid Search,2022,98,False
C06180,34,Male,Southwest,Regular,Email,2023,9,True
C06181,28,Female,South,New,Social Media,2023,83,False
C06182,41,Male,Northeast,Occasional,Display Ad,2023,115,True
C06183,18,Male,Northeast,New,Display Ad,2023,8,True
C06184,39,Male,West,Champion,Organic Search,2021,163,False
C06185,38,Female,Midwest,Champion,Paid Search,2024,30,True
C06186,36,Female,South,New,Display Ad,2023,109,True
C06187,35,Male,Northeast,New,Organic Search,2022,120,True
C06188,37,Male,Southwest,Occasional,Display Ad,2024,72,False
C06189,25,Male,South,Occasional,Organic Search,2022,178,True
C06190,18,Male,West,New,Organic Search,2024,57,False
C06191,20,Male,Northeast,New,Organic Search,2022,63,True
C06192,28,Male,South,New,Email,2024,152,True
C06193,30,Female,Midwest,New,Referral,2022,360,True
C06194,36,Female,West,Champion,Email,2021,226,True
C06195,30,Female,Northeast,New,Referral,2022,32,True
C06196,40,Female,Midwest,Champion,Social Media,2023,735,True
C06197,37,Male,Southwest,Regular,Organic Search,2022,10,True
C06198,47,Male,Southwest,Occasional,Social Media,2023,74,True
C06199,41,Male,Midwest,Regular,Organic Search,2022,91,True
C06200,28,Female,West,New,Display Ad,2022,73,False
C06201,34,Female,Midwest,New,Email,2023,32,True
C06202,26,Male,South,Loyal,Email,2022,265,True
C06203,29,Male,South,Loyal,Organic Search,2023,1202,True
C06204,42,Female,Northeast,Loyal,Social Media,2024,131,True
C06205,39,Female,Northeast,New,Referral,2023,154,False
C06206,44,Female,Northeast,Regular,Organic Search,2021,94,True
C06207,45,Female,Northeast,Loyal,Organic Search,2021,302,True
C06208,36,Female,Southwest,Loyal,Referral,2022,364,True
C06209,26,Male,Southwest,Occasional,Direct,2023,46,False
C06210,26,Male,Northeast,New,Organic Search,2022,286,True
C06211,39,Female,West,New,Paid Search,2021,52,True
C06212,35,Male,Northeast,Occasional,Direct,2024,42,True
C06213,27,Female,Northeast,New,Display Ad,2022,1,True
C06214,36,Male,Midwest,New,Social Media,2023,73,True
C06215,35,Female,South,Occasional,Email,2021,83,True
C06216,23,Male,Midwest,Occasional,Paid Search,2021,382,True
C06217,27,Male,West,Occasional,Paid Search,2021,272,True
C06218,37,Male,South,Occasional,Organic Search,2022,114,True
C06219,29,Female,Midwest,Occasional,Organic Search,2023,2,False
C06220,31,Female,South,New,Direct,2021,98,True
C06221,38,Female,Southwest,Regular,Organic Search,2024,85,False
C06222,29,Male,Northeast,New,Direct,2021,25,True
C06223,28,Male,Southwest,New,Display Ad,2023,92,True
C06224,24,Female,Northeast,New,Email,2023,40,True
C06225,26,Male,West,New,Organic Search,2023,176,True
C06226,47,Female,Northeast,Loyal,Referral,2021,752,False
C06227,31,Male,Northeast,Loyal,Direct,2023,88,False
C06228,22,Male,South,Occasional,Organic Search,2023,34,True
C06229,23,Non-binary/Other,South,New,Paid Search,2021,17,True
C06230,49,Female,Northeast,Champion,Direct,2023,139,True
C06231,33,Female,West,Occasional,Social Media,2021,18,False
C06232,40,Female,South,Regular,Referral,2021,35,False
C06233,27,Female,Northeast,New,Paid Search,2022,151,False
C06234,20,Female,Southwest,Occasional,Social Media,2024,36,True
C06235,18,Male,South,New,Direct,2022,414,False
C06236,36,Male,South,Regular,Paid Search,2023,54,False
C06237,25,Female,West,New,Direct,2024,27,True
C06238,24,Male,Southwest,Occasional,Social Media,2023,112,False
C06239,18,Male,Southwest,New,Paid Search,2022,1,False
C06240,35,Male,West,Champion,Organic Search,2022,56,True
C06241,32,Male,West,New,Social Media,2022,92,True
C06242,43,Female,West,Occasional,Email,2023,54,True
C06243,35,Female,West,Occasional,Display Ad,2024,167,True
C06244,43,Female,South,New,Social Media,2021,140,True
C06245,37,Female,West,Regular,Referral,2023,45,True
C06246,26,Non-binary/Other,South,New,Organic Search,2022,30,False
C06247,28,Male,Southwest,Regular,Email,2024,149,True
C06248,41,Male,Midwest,Regular,Organic Search,2022,11,False
C06249,43,Male,South,Regular,Email,2023,52,True
C06250,38,Male,Southwest,Regular,Social Media,2022,217,True
C06251,59,Male,West,Loyal,Email,2022,126,True
C06252,45,Male,West,Loyal,Referral,2023,372,True
C06253,50,Female,Midwest,Loyal,Organic Search,2024,172,False
C06254,30,Female,South,Loyal,Referral,2024,479,False
C06255,28,Female,West,New,Social Media,2024,135,True
C06256,39,Female,South,New,Referral,2021,83,True
C06257,32,Male,West,Loyal,Paid Search,2023,795,False
C06258,39,Female,South,New,Paid Search,2021,43,True
C06259,24,Male,Northeast,New,Paid Search,2022,102,False
C06260,31,Female,Midwest,Loyal,Direct,2023,104,True
C06261,32,Male,South,Occasional,Display Ad,2021,262,False
C06262,31,Female,South,New,Email,2021,5,False
C06263,27,Male,Southwest,New,Display Ad,2022,46,False
C06264,20,Female,West,New,Social Media,2021,35,True
C06265,22,Male,South,Occasional,Direct,2022,82,True
C06266,36,Female,Midwest,Loyal,Organic Search,2024,26,True
C06267,21,Female,Midwest,New,Paid Search,2023,173,True
C06268,18,Female,Southwest,Regular,Direct,2023,111,False
C06269,30,Male,Midwest,New,Referral,2023,43,True
C06270,29,Female,Midwest,Regular,Organic Search,2024,1,False
C06271,32,Male,Southwest,New,Email,2022,189,True
C06272,18,Female,Northeast,Occasional,Social Media,2022,52,True
C06273,27,Female,Northeast,New,Display Ad,2024,11,False
C06274,26,Female,Midwest,Regular,Organic Search,2022,106,False
C06275,28,Female,West,Loyal,Direct,2023,828,True
C06276,30,Female,West,Occasional,Organic Search,2024,209,True
C06277,34,Female,Midwest,New,Direct,2023,58,True
C06278,36,Female,Southwest,New,Social Media,2024,24,True
C06279,26,Male,Northeast,New,Paid Search,2022,59,False
C06280,33,Non-binary/Other,Northeast,Loyal,Display Ad,2023,72,True
C06281,42,Male,West,Loyal,Direct,2024,557,True
C06282,18,Female,Northeast,New,Referral,2022,21,True
C06283,20,Female,South,New,Referral,2023,53,False
C06284,42,Male,Midwest,Champion,Email,2023,190,True
C06285,18,Male,Southwest,New,Direct,2022,248,True
C06286,21,Female,Southwest,New,Organic Search,2023,83,False
C06287,24,Female,Southwest,New,Referral,2023,164,True
C06288,26,Female,Northeast,Regular,Display Ad,2022,62,True
C06289,47,Female,South,Regular,Organic Search,2022,51,True
C06290,25,Male,Northeast,Regular,Social Media,2024,3,True
C06291,31,Male,Midwest,Loyal,Email,2024,300,True
C06292,37,Female,Northeast,Occasional,Email,2021,55,True
C06293,46,Female,Southwest,Champion,Referral,2023,304,False
C06294,19,Male,Midwest,New,Email,2023,91,True
C06295,19,Male,Midwest,New,Social Media,2023,222,False
C06296,37,Female,Northeast,New,Direct,2022,65,True
C06297,38,Male,Northeast,Regular,Referral,2022,4,False
C06298,31,Male,West,New,Email,2024,138,True
C06299,31,Non-binary/Other,Northeast,Regular,Social Media,2023,34,True
C06300,19,Non-binary/Other,Southwest,New,Social Media,2021,52,True
C06301,48,Female,Southwest,Loyal,Display Ad,2023,841,True
C06302,41,Female,Southwest,Regular,Display Ad,2023,3,True
C06303,19,Male,Southwest,Occasional,Direct,2023,15,True
C06304,22,Non-binary/Other,West,Loyal,Social Media,2021,687,True
C06305,33,Female,West,Regular,Organic Search,2022,39,False
C06306,30,Female,Northeast,New,Display Ad,2021,100,False
C06307,18,Male,South,New,Direct,2022,66,False
C06308,32,Male,South,New,Social Media,2023,61,False
C06309,30,Male,Midwest,Regular,Email,2024,52,False
C06310,33,Male,West,Occasional,Direct,2023,23,True
C06311,20,Female,South,New,Direct,2022,94,False
C06312,36,Male,Southwest,New,Display Ad,2022,70,True
C06313,37,Male,Southwest,Loyal,Email,2022,190,False
C06314,30,Male,Southwest,Occasional,Organic Search,2022,15,False
C06315,38,Female,Southwest,Occasional,Email,2022,138,True
C06316,43,Female,Northeast,Champion,Social Media,2022,1567,False
C06317,39,Male,Northeast,New,Paid Search,2021,63,True
C06318,47,Female,West,Regular,Referral,2022,153,False
C06319,35,Female,Southwest,Regular,Referral,2021,172,True
C06320,24,Male,South,Occasional,Paid Search,2022,142,False
C06321,33,Male,Southwest,Loyal,Email,2022,103,True
C06322,32,Male,Midwest,New,Paid Search,2023,11,True
C06323,34,Male,West,Regular,Display Ad,2024,24,True
C06324,19,Female,Southwest,Occasional,Paid Search,2024,239,True
C06325,26,Male,South,New,Organic Search,2023,115,True
C06326,31,Female,Southwest,Occasional,Organic Search,2023,30,False
C06327,29,Female,Southwest,New,Direct,2022,58,True
C06328,19,Female,South,New,Email,2023,30,False
C06329,18,Male,West,Occasional,Direct,2022,33,True
C06330,25,Female,Midwest,Regular,Paid Search,2022,43,False
C06331,23,Male,Midwest,New,Referral,2023,200,True
C06332,34,Male,Northeast,Loyal,Direct,2023,47,True
C06333,43,Female,West,Loyal,Direct,2023,837,True
C06334,40,Female,Midwest,Regular,Paid Search,2023,22,False
C06335,46,Male,Southwest,Champion,Display Ad,2023,1021,True
C06336,34,Male,Southwest,Loyal,Social Media,2021,173,False
C06337,30,Male,West,Regular,Email,2023,13,True
C06338,41,Female,West,Loyal,Display Ad,2022,42,True
C06339,36,Female,Southwest,Loyal,Social Media,2023,211,True
C06340,41,Female,Southwest,Regular,Display Ad,2022,1,True
C06341,34,Female,West,Loyal,Social Media,2021,580,True
C06342,39,Female,Midwest,Loyal,Direct,2021,82,False
C06343,24,Male,West,New,Email,2024,220,True
C06344,47,Male,Midwest,Champion,Social Media,2024,38,True
C06345,34,Male,Midwest,Occasional,Email,2022,15,True
C06346,32,Female,Southwest,Occasional,Social Media,2024,101,False
C06347,33,Male,Midwest,Loyal,Direct,2023,6,True
C06348,18,Male,West,New,Paid Search,2021,36,True
C06349,26,Male,Northeast,New,Paid Search,2021,50,True
C06350,18,Male,West,New,Direct,2023,147,True
C06351,29,Female,Northeast,Regular,Email,2023,29,True
C06352,29,Female,South,New,Social Media,2021,20,True
C06353,35,Male,West,Loyal,Organic Search,2022,1253,True
C06354,32,Female,West,Champion,Social Media,2022,144,True
C06355,30,Female,Southwest,Loyal,Referral,2022,461,True
C06356,38,Male,South,New,Email,2021,62,False
C06357,35,Female,Midwest,Loyal,Social Media,2021,191,True
C06358,28,Male,Northeast,New,Social Media,2022,73,False
C06359,27,Male,Midwest,Occasional,Display Ad,2024,185,True
C06360,34,Male,Southwest,Champion,Direct,2022,82,True
C06361,29,Male,Southwest,Regular,Paid Search,2022,14,True
C06362,24,Female,Midwest,Champion,Organic Search,2024,1054,True
C06363,29,Male,Southwest,Occasional,Paid Search,2024,127,True
C06364,43,Non-binary/Other,Northeast,Loyal,Direct,2023,120,True
C06365,33,Male,Northeast,Loyal,Display Ad,2021,750,True
C06366,45,Female,Northeast,New,Direct,2023,2,True
C06367,38,Male,Southwest,Loyal,Email,2022,421,False
C06368,32,Female,West,Occasional,Paid Search,2022,174,True
C06369,38,Female,Southwest,Occasional,Social Media,2024,44,True
C06370,35,Male,Northeast,Regular,Paid Search,2022,44,True
C06371,26,Non-binary/Other,Midwest,Occasional,Email,2022,80,True
C06372,22,Male,Northeast,New,Organic Search,2022,9,True
C06373,38,Male,Northeast,Regular,Email,2022,45,True
C06374,18,Male,South,New,Email,2022,33,True
C06375,34,Non-binary/Other,West,Loyal,Organic Search,2022,73,True
C06376,55,Female,Northeast,Champion,Email,2022,163,False
C06377,43,Male,Northeast,Champion,Direct,2021,28,True
C06378,30,Female,Midwest,Regular,Direct,2023,12,False
C06379,22,Male,South,Regular,Organic Search,2022,54,False
C06380,56,Male,West,Regular,Email,2023,14,True
C06381,29,Female,South,New,Social Media,2023,60,True
C06382,37,Female,Northeast,Loyal,Organic Search,2022,121,True
C06383,18,Female,Midwest,Occasional,Email,2023,15,True
C06384,18,Female,West,New,Referral,2024,11,True
C06385,26,Female,Northeast,Regular,Email,2023,55,True
